"구분별(1)",구분별(2),2020,2020,2020,2020,2020,2020,2020,2020,2020,2020,2020,2020,2020,2020,2021,2021,2021,2021,2021,2021,2021,2021,2021,2021,2021,2021,2021,2021,2021
"구분별(1)",구분별(2),사례수 (명),티빙(Tving) (%),웨이브(Wavve)(구 푹(pooq) 옥수수) (%),KT 시즌(Seezn)(구 olleh tv 모바일) (%),U+ 모바일(구 U+비디오포털) (%),에브리온 TV (%),네이버시리즈(구 네이버 N 스토어) (%),곰TV (%),넷플릭스 (%),카카오 TV (%),유튜브 (%),아마존 프라임 비디오 (%),왓챠플레이 (%),기타 (%),사례수 (명),티빙(Tving) (%),웨이브(Wavve)(구 푹(pooq) 옥수수) (%),KT 시즌(Seezn)(구 olleh tv 모바일) (%),U+ 모바일(구 U+비디오포털) (%),네이버시리즈(구 네이버 N 스토어) (%),곰TV (%),넷플릭스 (%),카카오 TV (%),유튜브 (%),아마존 프라임 비디오 (%),왓챠플레이 (%),쿠팡플레이 (%),아프리카 TV (%),기타 (%)
"상세직업",전업주부,982.0,4.1,3.5,1.2,1.5,0.2,0.9,0.1,4.5,1.2,81.6,1.1,0.0,0.0,1073.1,1.3,1.4,0.1,1.0,0.5,0.2,4.8,1.3,89.0,0.0,0.1,0.3,0.0,0.0
"상세직업",군인(직업군인제외),5.0,27.6,0.0,6.6,0.0,0.0,0.0,0.0,0.0,0.0,65.8,0.0,0.0,0.0,7.6,0.0,0.0,0.0,0.0,0.0,0.0,20.2,0.0,79.8,0.0,0.0,0.0,0.0,0.0
"상세직업",기타/무직,340.0,2.2,3.5,0.7,0.7,0.0,0.3,0.0,4.4,0.7,87.0,0.2,0.0,0.2,422.6,1.8,1.0,1.0,0.1,0.6,0.0,11.7,0.9,82.0,0.0,0.2,0.2,0.2,0.3
"주택형태",단독주택,1495.0,4.3,3.3,0.7,0.4,0.0,0.3,0.4,6.5,1.8,81.2,1.1,0.1,0.0,1785.6,3.2,2.6,0.3,0.5,0.1,0.1,7.6,1.3,83.8,0.0,0.3,0.0,0.2,0.0
"주택형태",아파트,4292.0,4.1,3.4,0.9,1.0,0.0,0.7,0.1,7.0,1.5,80.7,0.4,0.1,0.0,4734.5,2.2,1.9,0.6,0.6,0.4,0.2,8.5,2.0,82.7,0.0,0.3,0.2,0.4,0.1
"주택형태",연립주택빌라다세대주택,1528.0,5.6,6.5,1.5,2.2,0.0,1.1,0.2,6.7,1.9,73.6,0.3,0.2,0.0,1621.7,5.0,3.6,0.5,2.1,0.5,0.2,10.0,1.9,75.5,0.0,0.0,0.6,0.1,0.0
"주택형태",비거주용건물내의주택,97.0,0.0,2.3,0.0,0.0,0.0,1.5,0.0,27.1,0.0,69.1,0.0,0.0,0.0,138.7,0.0,1.2,0.0,0.0,0.0,0.0,20.4,0.0,78.3,0.0,0.0,0.0,0.0,0.0
"주택형태",기타,23.0,0.0,0.0,0.0,49.9,0.0,0.0,0.0,0.0,0.0,50.1,0.0,0.0,0.0,13.2,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,100.0,0.0,0.0,0.0,0.0,0.0
"가족구성",1인가구,822.0,1.5,8.4,0.5,0.8,0.0,0.0,0.0,9.6,1.6,77.2,0.3,0.0,0.0,951.3,6.0,4.9,0.5,1.0,0.3,0.0,10.8,2.3,74.0,0.0,0.0,0.2,0.0,0.0
"가족구성",1세대가구,958.0,4.5,3.3,0.9,0.7,0.0,1.2,0.0,6.6,2.0,79.9,0.9,0.0,0.0,1263.9,1.5,1.5,0.6,1.0,0.1,0.0,5.4,1.1,88.6,0.0,0.0,0.2,0.0,0.0
"가족구성",2세대가구,5015.0,4.6,3.5,1.1,1.6,0.1,0.7,0.2,6.9,1.3,79.5,0.4,0.1,0.0,5457.4,2.6,2.1,0.5,0.8,0.5,0.3,9.1,1.9,81.1,0.0,0.3,0.2,0.4,0.1
"가족구성",3세대가구,282.0,5.4,3.5,1.7,0.6,0.0,0.7,0.3,7.8,1.4,76.3,1.4,0.9,0.0,373.7,1.5,2.8,0.6,0.5,0.2,0.0,9.8,1.6,82.4,0.0,0.0,0.3,0.3,0.0
"가족구성",기타,357.0,6.5,3.5,0.3,0.6,0.0,0.3,0.0,4.8,5.0,77.8,1.0,0.0,0.1,247.4,6.1,0.7,0.0,3.0,0.0,0.0,9.0,0.0,81.2,0.0,0.0,0.0,0.1,0.0
"가구원수1",1인가구,822.0,1.5,8.4,0.5,0.8,0.0,0.0,0.0,9.6,1.6,77.2,0.3,0.0,0.0,951.3,6.0,4.9,0.5,1.0,0.3,0.0,10.8,2.3,74.0,0.0,0.0,0.2,0.0,0.0
"가구원수1",2인가구,1586.0,4.9,3.6,0.5,0.6,0.0,0.8,0.0,6.5,2.5,79.7,0.9,0.0,0.0,1947.3,2.9,1.4,0.4,1.1,0.1,0.0,6.7,0.9,86.1,0.0,0.0,0.1,0.4,0.0
"가구원수1",3인이상가구,5027.0,4.7,3.4,1.2,1.6,0.1,0.8,0.2,6.9,1.4,79.2,0.4,0.1,0.0,5395.1,2.4,2.2,0.6,0.8,0.4,0.3,9.2,2.0,81.1,0.0,0.3,0.2,0.3,0.1
"가구주와의관계",가구주,3091.0,3.4,4.9,1.0,1.3,0.0,0.8,0.1,6.2,1.6,79.9,0.6,0.0,0.0,3544.6,2.9,2.8,0.7,1.0,0.3,0.2,7.3,1.5,83.0,0.0,0.0,0.2,0.0,0.0
"가구주와의관계",가구주의배우자,1709.0,4.9,4.3,1.0,1.9,0.1,0.8,0.2,6.4,1.5,78.4,0.5,0.1,0.0,1981.7,1.7,2.4,0.3,0.7,0.4,0.1,7.8,1.5,84.4,0.0,0.2,0.3,0.1,0.0
"가구주와의관계",가구주의자녀,2427.0,5.0,2.5,1.0,0.9,0.0,0.5,0.2,8.8,1.6,78.9,0.3,0.3,0.0,2543.6,3.6,1.7,0.5,0.5,0.4,0.2,11.9,2.3,77.1,0.0,0.5,0.2,0.9,0.1
"가구주와의관계",자녀의배우자,34.0,9.8,3.9,0.0,0.0,0.0,0.0,1.8,0.7,0.0,83.8,0.0,0.0,0.0,27.8,0.0,7.6,0.0,3.0,0.0,0.0,2.8,1.3,85.4,0.0,0.0,0.0,0.0,0.0
"가구주와의관계",손자.녀/그배우자,67.0,5.7,0.9,0.0,0.0,0.0,0.0,0.0,3.6,0.6,85.2,4.0,0.0,0.0,74.7,0.4,0.0,0.0,0.0,0.0,0.0,10.0,3.0,86.6,0.0,0.0,0.0,0.0,0.0
"가구주와의관계",부모(배우자부모포함),20.0,0.0,40.2,0.0,0.0,0.0,0.0,0.0,0.0,0.0,59.8,0.0,0.0,0.0,22.2,15.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,85.0,0.0,0.0,0.0,0.0,0.0
"가구주와의관계",형제자매/그배우자,73.0,8.5,1.8,0.0,1.3,0.0,0.0,0.0,14.4,10.5,63.5,0.0,0.0,0.0,75.8,6.2,2.3,0.0,1.3,0.0,0.0,7.1,0.2,82.8,0.0,0.0,0.0,0.2,0.0
"가구주와의관계",기타친인척,10.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,11.3,0.0,88.7,0.0,0.0,0.0,14.0,21.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,79.0,0.0,0.0,0.0,0.0,0.0
"가구주와의관계",동거인,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,100.0,0.0,0.0,0.0,9.3,0.0,0.0,0.0,79.9,0.0,0.0,0.0,0.0,20.1,0.0,0.0,0.0,0.0,0.0
